id,icao_code,iata_code,name,type,city_id,country_id,continent_id,latitude_deg,longitude_deg,elevation_ft
7358,TBQ,TBQ,Tarabo Airport,small_airport,51306,137,6,-6.466666667,145.5322222,6100
7359,KTBR,TBR,Statesboro Bulloch County Airport,small_airport,40759,188,4,32.48270035,-81.73690033,187
7360,UGTB,TBS,Tbilisi International Airport,large_airport,42148,63,1,41.669201,44.9547,1624
7361,SBTT,TBT,Tabatinga Airport,medium_airport,41404,24,5,-4.25567,-69.935799,263
7362,NFTF,TBU,Fua'amotu International Airport,medium_airport,51307,178,6,-21.24119949,-175.1499939,126
7363,TBV,TBV,Tabal Airstrip,small_airport,51308,110,6,8.3027,171.1615,32
7364,UUOT,TBW,Donskoye Airport,medium_airport,41758,145,3,52.806099,41.4828,413
7365,WIDB,TBX,Kepulauan Riau / Tambelan Airport,small_airport,51309,77,1,0.975498,107.561667,19
7366,FBTS,TBY,Tshabong Airport,small_airport,43551,23,2,-26.034524,22.401252,3179
7367,OITT,TBZ,Tabriz International Airport,medium_airport,41423,78,1,38.1339,46.235001,4459
7368,YTNK,TCA,Tennant Creek Airport,medium_airport,51310,9,6,-19.63439941,134.1829987,1236
7369,MYAT,TCB,Treasure Cay Airport,medium_airport,51311,12,4,26.74530029,-77.39129639,8
7370,KTCC,TCC,Tucumcari Municipal Airport,medium_airport,51312,188,4,35.18280029,-103.6029968,4065
7371,CO-TCD,TCD,Tarapacá Airport,small_airport,51313,37,5,-2.895802,-69.749762,253
7372,LRTC,TCE,Tulcea Danube Delta Airport,medium_airport,43664,144,3,45.0625,28.7143,200
7373,MHTO,TCF,Tocoa Airport,small_airport,42992,73,4,15.659722,-85.994164,121
7374,ZWTC,TCG,Tacheng Airport,small_airport,41439,36,1,46.672501,83.340797,
7375,FOOT,TCH,Tchibanga Airport,small_airport,42150,61,2,-2.88848,10.955429,269
7376,AYVM,TCJ,Torembi Airport,small_airport,51314,137,6,-4.0165,143.1329,90
7377,TCK,TCK,Tinboli Airport,small_airport,51315,137,6,-4.0949,143.3838,59
7378,KTCL,TCL,Tuscaloosa National Airport,medium_airport,43791,188,4,33.2206,-87.611397,170
7379,KTCM,TCM,McChord Air Force Base,medium_airport,41446,188,4,47.137699,-122.475998,322
7381,SKCO,TCO,La Florida Airport,medium_airport,43684,37,5,1.81442,-78.7492,8
7382,HETB,TCP,Taba International Airport,medium_airport,51316,51,1,29.594496,34.775752,2425
7383,SPTN,TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,medium_airport,41445,139,5,-18.05330086,-70.27580261,1538
7384,VO80,TCR,Tuticorin Airport,small_airport,51317,76,1,8.724241,78.025803,129
7385,KTCS,TCS,Truth or Consequences Municipal Airport,medium_airport,51318,188,4,33.2369,-107.272003,4853
7386,TCT,TCT,Takotna Airport,small_airport,51319,188,4,62.993206,-156.029026,825
7387,FATN,TCU,Thaba Nchu Tar Airport,small_airport,51320,163,2,-29.31780052,26.82279968,4941
7389,OIMT,TCX,Tabas Airport,medium_airport,41403,78,1,33.667801,56.8927,2312
7390,FYTE,TCY,Terrace Bay Airport,small_airport,51321,122,2,-19.9713,13.0249,32
7391,ZUTC,TCZ,Tengchong Tuofeng Airport,medium_airport,51322,36,1,24.938056,98.485833,6250
7392,SKTD,TDA,Trinidad Airport,small_airport,43454,37,5,5.43278,-71.6625,649
7393,TDB,TDB,Tetebedi Airport,small_airport,51323,137,6,-9.1586,148.0686,3365
7394,SLTR,TDD,Teniente Av. Jorge Henrich Arauz Airport,medium_airport,43454,21,5,-14.81869984,-64.91799927,509
7395,RPMW,TDG,Tandag Airport,medium_airport,41824,140,1,9.072002,126.17132,16
7396,HDTJ,TDJ,Tadjoura Airport,small_airport,51324,47,2,11.787037,42.917376,246
7397,UAAT,TDK,Taldykorgan Airport,medium_airport,51325,87,1,45.12255,78.442758,1925
7398,SAZT,TDL,Héroes De Malvinas Airport,medium_airport,41826,7,5,-37.234634,-59.228647,574
7399,YTHD,TDN,Theda Station Airport,small_airport,48659,9,6,-14.790567,126.498041,700
7400,KTDO,TDO,Ed Carlson Memorial Field South Lewis County Airport,small_airport,43048,188,4,46.47719955,-122.8059998,374
7401,SPDR,TDP,Trompeteros Airport,small_airport,10311,139,5,-3.80601,-75.039299,427
7403,TDS,TDS,Sasereme Airport,small_airport,51327,137,6,-7.6217,142.868,121
7404,ZA-0072,TDT,Tanda Tula Airport,small_airport,51328,163,2,-24.525533,31.289748,1555
7405,FMSN,TDV,Samangoky Airport,small_airport,51329,104,2,-21.70000076,43.73300171,89
7406,KTDW,TDW,Tradewind Airport,small_airport,1429,188,4,35.16989899,-101.8259964,3649
7407,VTBO,TDX,Trat Airport,medium_airport,51330,175,1,12.2746,102.319,105
7408,KTDZ,TDZ,Toledo Executive Airport,small_airport,43048,188,4,41.56489944,-83.4822998,623
7409,MHTE,TEA,Tela Airport,medium_airport,42239,73,4,15.7759,-87.4758,7
7410,KTEB,TEB,Teterboro Airport,medium_airport,51331,188,4,40.850101,-74.060799,9
7411,SBTL,TEC,Telêmaco Borba Airport,medium_airport,51332,24,5,-24.317801,-50.6516,2610
7412,EKTS,TED,Thisted Airport,medium_airport,42582,46,3,57.06880188,8.705220222,23
7413,DABS,TEE,Cheikh Larbi Tébessi Airport,medium_airport,51333,3,2,35.43159866,8.12071991,2661
7415,DFET,TEG,Tenkodogo Airport,small_airport,42330,27,2,11.801149,-0.371377,1017
7416,3T4,TEH,Tetlin Airport,small_airport,51334,188,4,63.124618,-142.518005,1663
7417,IN-TEI,TEI,Tezu Airport,small_airport,42478,76,1,27.94120026,96.13439941,800
7418,7KA,TEK,Tatitlek Airport,small_airport,51335,188,4,60.871449,-146.690297,62
7419,WBKE,TEL,Telupid Airport,small_airport,51336,106,1,5.62861,117.125999,343
7420,YTEM,TEM,Temora Airport,medium_airport,51337,9,6,-34.421398,147.511993,921
7421,ZUTR,TEN,Tongren Fenghuang Airport,medium_airport,51338,36,1,27.883333,109.308889,
7422,TEO,TEO,Terapo Airport,small_airport,51339,137,6,-8.169722222,146.1944444,15
7423,AYTP,TEP,Tep Tep Airport,small_airport,51340,137,6,-5.9553,146.5595,7011
7424,LTBU,TEQ,Tekirdağ Çorlu Airport,medium_airport,51341,181,3,41.13819885,27.91909981,574
7425,LPLA,TER,Lajes Airport,medium_airport,51342,142,3,38.761799,-27.090799,180
7426,HHTS,TES,Tessenei Airport,small_airport,51343,54,2,15.104322,36.681711,2018
7427,FQTT,TET,Chingozi Airport,medium_airport,42442,120,2,-16.10479927,33.64020157,525
7432,VETZ,TEZ,Tezpur Airport,medium_airport,42477,76,1,26.70910072,92.78469849,240
7429,LETL,TEV,Teruel Airport,medium_airport,42430,165,3,40.410269,-1.217366,3380
7430,KTEX,TEX,Telluride Regional Airport,medium_airport,51344,188,4,37.9538,-107.907997,9070
7431,BITE,TEY,Þingeyri Airport,small_airport,51345,75,3,65.8703,-23.559999,65
7480,VTPO,THS,Sukhothai Airport,medium_airport,41031,175,1,17.23800087,99.81819916,179
7433,TFB,TFB,Tifalmin Airport,small_airport,51346,137,6,-5.1173,141.419,4735
7434,SBTF,TFF,Tefé Airport,medium_airport,51347,24,5,-3.38294,-64.724098,186
7435,PG-TFI,TFI,Tufi Airport,small_airport,51348,137,6,-9.075954437,149.3198395,85
7436,SNTO,TFL,Juscelino Kubitscheck Airport,small_airport,51349,24,5,-17.8923,-41.513599,1572
7437,PG-TFM,TFM,Telefomin Airport,small_airport,51350,137,6,-5.12608,141.641922,4950
7438,GCXO,TFN,Tenerife Norte-Ciudad de La Laguna Airport,medium_airport,42320,165,2,28.4827,-16.341499,2076
7439,EG-0059,TFR,Katameya Air Base,heliport,48381,51,2,30.0503,31.841369,800
7440,GCTS,TFS,Tenerife Sur Airport,large_airport,42320,165,2,28.0445,-16.5725,209
7441,OPTT,TFT,Taftan Airport,small_airport,51352,133,1,28.96419907,61.59540176,2742
7442,ZUTF,TFU,Chengdu Tianfu International Airport,large_airport,51353,36,1,30.31252,104.441284,1440
7443,WILP,TFY,Muhammad Taufiq Kiemas Airport,small_airport,51354,77,1,-5.211562,103.936501,118
7444,WSAT,TGA,Tengah Air Base,medium_airport,51355,158,1,1.387561,103.708291,50
7445,PH-0502,TGB,Tagbita Airstrip,small_airport,35439,140,1,8.71491,117.35259,
7446,WBGT,TGC,Tanjung Manis Airport,small_airport,51356,106,1,2.17784,111.202003,15
7447,LYPG,TGD,Podgorica Airport / Podgorica Golubovci Airbase,large_airport,33121,118,3,42.359402,19.2519,141
7448,WMKN,TGG,Sultan Mahmud Airport,medium_airport,22064,106,1,5.382639885,103.1029968,21
7449,NVST,TGH,Tongoa Airport,small_airport,51357,191,6,-16.89109993,168.5509949,443
7450,SPGM,TGI,Tingo Maria Airport,small_airport,42780,139,5,-9.289667,-76.005058,2146
7451,NWWA,TGJ,Tiga Airport,medium_airport,51358,208,6,-21.09609985,167.8040009,128
7452,URRT,TGK,Taganrog Yuzhny Airport,medium_airport,41495,145,3,47.1983333,38.8491667,117
7453,TGL,TGL,Tagula Airport,small_airport,51359,137,6,-11.33111111,153.2029167,59
7454,LRTM,TGM,Transilvania Târgu Mureş International Airport,medium_airport,51360,144,3,46.467701,24.4125,963
7455,YLTV,TGN,Latrobe Valley Airport,medium_airport,27869,9,6,-38.211004,146.470817,180
7456,ZBTL,TGO,Tongliao Airport,medium_airport,43124,36,1,43.556702,122.199997,2395
7457,UNIP,TGP,Podkamennaya Tunguska Airport,medium_airport,6343,145,3,61.589699,89.994003,213
7458,SWTS,TGQ,Tangará da Serra Airport,small_airport,51361,24,5,-14.662,-57.443744,1473
7459,DAUK,TGR,Touggourt Sidi Madhi Airport,medium_airport,43274,3,2,33.067799,6.08867,279
7460,MZ-TGS,TGS,Chokwé Airport,small_airport,51362,120,2,-24.52059937,32.96530151,
7461,HTTG,TGT,Tanga Airport,medium_airport,41834,174,2,-5.09236,39.071201,129
7462,MHTG,TGU,Toncontín International Airport,medium_airport,42201,73,4,14.0609,-87.217201,3294
7463,MMTG,TGZ,Angel Albino Corzo International Airport,medium_airport,51363,113,4,16.56360054,-93.02249908,1499
7464,KTHA,THA,Tullahoma Regional Arpt/Wm Northern Field,small_airport,43669,188,4,35.38010025,-86.24639893,1083
7465,FXTA,THB,Thaba-Tseka Airport,small_airport,42487,98,2,-29.5228,28.615801,7500
7466,GLTN,THC,Tchien Airport,small_airport,47852,99,2,6.04565,-8.138723,790
7467,VVTX,THD,Tho Xuan Airport,small_airport,51364,194,1,19.901667,105.467778,59
7468,SBTE,THE,Senador Petrônio Portela Airport,medium_airport,42387,24,5,-5.06025,-42.823712,219
7469,YTNG,THG,Thangool Airport,medium_airport,5761,9,6,-24.494863,150.577967,644
7470,NZTS,THH,Taharoa Aerodrome,small_airport,51365,126,6,-38.18109894,174.7079926,69
7471,GQNC,THI,Tichitt Airport,small_airport,51366,111,2,18.433942,-9.486411,561
7472,VLTK,THK,Thakhek Airport,small_airport,42492,95,1,17.377917,104.857378,449
7473,VYTL,THL,Tachileik Airport,medium_airport,51367,121,1,20.48380089,99.93540192,1280
7474,KTHM,THM,Thompson Falls Airport,small_airport,51368,188,4,47.57350159,-115.2809982,2467
7475,ESGT,THN,Trollhättan-Vänersborg Airport,medium_airport,51369,169,3,58.31809998,12.34500027,137
7476,BITN,THO,Þórshöfn Airport,small_airport,51370,75,3,66.218498,-15.3356,65
7477,KHSG,THP,Hot Springs County Airport,small_airport,51371,188,4,43.713602,-108.389687,4895
7478,CN-0130,THQ,Tianshui Maijishan Airport,medium_airport,51372,36,1,34.559399,105.860001,3590
7479,OIII,THR,Mehrabad International Airport,large_airport,42206,78,1,35.68920135,51.31340027,3962
7481,GQNT,THT,Tamchakett Airport,small_airport,51373,111,2,17.23157,-10.77923,620
7482,BGTL,THU,Pituffik Space Base,medium_airport,51374,200,4,76.531197,-68.703201,251
7483,KTHV,THV,York Airport,small_airport,42593,188,4,39.917,-76.873001,495
7484,THW,THW,Trincomalee Harbor Waterdrome,seaplane_base,43448,166,1,8.56,81.22,0
7485,UOTT,THX,Turukhansk Airport,small_airport,43784,145,1,65.797203,87.935303,128
7486,FATH,THY,Thohoyandou Airport,small_airport,42586,163,2,-23.0769,30.3836,2021
7487,DRRT,THZ,Tahoua Airport,medium_airport,41521,128,2,14.8757,5.26536,1266
7488,LATI,TIA,Tirana International Airport Mother Teresa,large_airport,51375,2,3,41.4147,19.7206,126
7489,SKTB,TIB,Tibú Airport,small_airport,51376,37,5,8.63152,-72.7304,194
7490,MH-TIC,TIC,Tinak Airport,small_airport,49335,110,6,7.121768,171.911584,4
7491,DAOB,TID,Abdelhafid Boussouf Bou Chekif Airport,medium_airport,42647,3,2,35.341099,1.46315,3245
7492,HATP,TIE,Tippi Airport,small_airport,51378,57,2,7.2024,35.415,1100
7493,OETF,TIF,Ta’if Regional Airport,medium_airport,51379,153,1,21.483001,40.543442,4848
7504,NZTU,TIU,Timaru Airport,medium_airport,42733,126,6,-44.30279922,171.2250061,89
7495,OATN,TII,Tarinkot Airport,small_airport,51380,1,1,32.604198,65.865799,4429
7496,MMTJ,TIJ,Aeropuerto Internacional Gral. Abelardo Rodriguez,large_airport,51381,113,4,32.545963,-116.975856,489
7497,KTIK,TIK,Tinker Air Force Base,medium_airport,30452,188,4,35.4147,-97.386597,1291
7498,CFQ4,TIL,Cheadle Airport,small_airport,8972,32,4,51.05749893,-113.6240005,3300
7499,WABP,TIM,Mozes Kilangin Airport,medium_airport,51382,77,1,-4.52978,136.887388,103
7500,DAOF,TIN,Tindouf Airport,medium_airport,42774,3,2,27.7003994,-8.167099953,1453
7501,VYHN,TIO,Tilin Airport,small_airport,51383,121,1,21.70000076,94.09999847,1385
7502,PGWT,TIQ,Tinian International Airport,medium_airport,51384,235,6,14.998101,145.61923,271
7503,VOTP,TIR,Tirupati Airport,small_airport,42847,76,1,13.63249969,79.54329681,350
7531,VTPI,TKH,Takhli Airport,medium_airport,41600,175,1,15.27729988,100.2959976,107
7505,LYTV,TIV,Tivat Airport,medium_airport,42912,118,3,42.40470123,18.72330093,20
7506,KTIW,TIW,Tacoma Narrows Airport,medium_airport,41446,188,4,47.267407,-122.577295,294
7507,KTIX,TIX,Space Coast Regional Airport,medium_airport,42909,188,4,28.51479912,-80.79920197,34
7508,GQND,TIY,Tidjikja Airport,small_airport,42671,111,2,18.570101,-11.4235,1342
7509,AYTA,TIZ,Tari Airport,small_airport,41976,137,6,-5.845,142.947998,5500
7510,SLTJ,TJA,Capitan Oriel Lea Plaza Airport,medium_airport,41980,21,5,-21.5557,-64.701302,6079
7511,WIBT,TJB,Raja Haji Abdullah Airport,small_airport,51385,77,1,1.0527,103.3931,16
7512,TJC,TJC,Ticantiquí Airport,small_airport,51386,136,4,9.4185,-78.4896,17
7513,WAON,TJG,Warukin Airport,medium_airport,51387,77,1,-2.21656,115.435997,197
7514,RJBT,TJH,Konotori Tajima Airport,medium_airport,43323,85,1,35.512798,134.787003,584
7515,MHTJ,TJI,Trujillo Airport,medium_airport,43510,73,4,15.926599,-85.938573,3
7516,LTAW,TJK,Tokat Airport,medium_airport,43025,181,1,40.32472,36.39056,1859
7517,SSTL,TJL,Plínio Alarcom Airport,small_airport,51388,24,5,-20.752643,-51.682026,1063
7518,USTR,TJM,Roshchino International Airport,medium_airport,43854,145,1,57.16833,65.31611,378
7519,NTKM,TJN,Takume Airport,small_airport,51389,198,6,-15.857434,-142.266469,7
7520,WIOD,TJQ,H A S Hanandjoeddin International Airport,small_airport,51390,77,1,-2.74572,107.754997,164
7521,WALG,TJS,Tanjung Harapan Airport,small_airport,51391,77,1,2.835833,117.373611,20
7522,UTDK,TJU,Kulob Airport,medium_airport,51392,173,1,37.98809814,69.80500031,2293
7523,VOTJ,TJV,Thanjavur Air Force Station,small_airport,51393,76,1,10.723835,79.109457,253
7524,PATK,TKA,Talkeetna Airport,medium_airport,51394,188,4,62.32049942,-150.0939941,358
7525,AYTZ,TKB,Tekadu Airport,small_airport,51395,137,6,-7.6808,146.5503,1310
7526,FKKC,TKC,Tiko Airport,medium_airport,42707,31,2,4.089190006,9.3605299,151
7527,DGTK,TKD,Takoradi Airport,medium_airport,51396,65,2,4.89605999,-1.774760008,21
7528,TKE,TKE,Tenakee Seaplane Base,seaplane_base,51397,188,4,57.779701,-135.218002,
7529,KTRK,TKF,Truckee Tahoe Airport,medium_airport,43509,188,4,39.318628,-120.140562,5900
7530,WILL,TKG,Radin Inten II International Airport,medium_airport,4085,77,1,-5.246803,105.182531,282
7532,57A,TKI,Tokeen Seaplane Base,seaplane_base,51398,188,4,55.93709946,-133.3269959,
7533,PFTO,TKJ,Tok Junction Airport,small_airport,51399,188,4,63.32949829,-142.9539948,1639
7534,PTKK,TKK,Chuuk International Airport,medium_airport,51400,114,6,7.461870193,151.8430023,11
7535,TKL,TKL,Taku Lodge Seaplane Base,seaplane_base,51401,188,4,58.48970032,-133.9429932,0
7536,RU-0056,TKM,Taksimo Airport,small_airport,41612,145,1,56.361668,114.93,1634
7537,RJKN,TKN,Tokunoshima Airport,medium_airport,51402,85,1,27.836399,128.880997,17
7538,FXTK,TKO,Tlokoeng Airport,small_airport,51403,98,2,-29.233,28.882999,7000
7543,VTPT,TKT,Tak Airport,medium_airport,41566,175,1,16.896,99.253304,478
7540,HTKA,TKQ,Kigoma Airport,small_airport,20994,174,2,-4.8862,29.6709,2700
7541,VGSG,TKR,Thakurgaon Airport,small_airport,51404,14,1,26.016399,88.403603,176
7542,RJOS,TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,medium_airport,43040,85,1,34.132801,134.606995,26
7544,EFTU,TKU,Turku Airport,medium_airport,43770,59,3,60.514099,22.2628,161
7545,NTGO,TKV,Tatakoto Airport,small_airport,51405,198,6,-17.355226,-138.44734,12
7546,AYTN,TKW,Tekin Airport,small_airport,51406,137,6,-5.243667,142.165194,5785
7548,YTKY,TKY,Turkey Creek Airport,small_airport,51407,9,6,-17.04080009,128.2059937,
7549,NZTO,TKZ,Tokoroa Airfield,small_airport,43035,126,6,-38.236698,175.891998,1220
7550,PATE,TLA,Teller Airport,small_airport,51408,188,4,65.24040222,-166.3390045,294
7551,OPTA,TLB,Tarbela Dam Airport,small_airport,51409,133,1,33.98609924,72.61139679,1114
7552,MMTO,TLC,Adolfo López Mateos International Airport,medium_airport,43065,113,4,19.3369,-99.56583,8466
7553,FBTL,TLD,Tuli Lodge Airport,small_airport,51410,23,2,-22.191897,29.131229,1772
7554,FMST,TLE,Toliara Airport,medium_airport,43055,104,2,-23.3834,43.7285,29
7555,2K5,TLF,Telida Airport,small_airport,51411,188,4,63.39390182,-153.2689972,650
7556,AGTI,TLG,Tulaghi Heliport,heliport,51412,161,6,-9.108,160.1491667,3
7557,KTLH,TLH,Tallahassee Regional Airport,medium_airport,41689,188,4,30.3965,-84.350304,81
7558,WAMI,TLI,Sultan Bantilan Airport,small_airport,51413,77,1,1.123428,120.793658,17
7559,PATL,TLJ,Tatalina LRRS Airport,medium_airport,51319,188,4,62.89440155,-155.977005,964
7560,UECT,TLK,Talakan Airport,small_airport,51415,145,3,59.876389,111.044444,1329
7561,EETN,TLL,Lennart Meri Tallinn Airport,large_airport,41692,55,3,59.41443,24.832706,131
7562,DAON,TLM,Zenata – Messali El Hadj Airport,medium_airport,51416,3,2,35.013426,-1.457191,814
7563,LFTH,TLN,Toulon-Hyères Airport,medium_airport,51417,60,3,43.09730148,6.146029949,7
7564,PG-TLO,TLO,Tol Airport,small_airport,51418,137,6,-4.980830193,152.0099945,49
7565,TLP,TLP,Tumolbil Airport,small_airport,51419,137,6,-4.7748,141.0133,3590
7566,ZWTL,TLQ,Turpan Jiaohe Airport,medium_airport,43780,36,1,43.0308,89.0987,934
7567,KTLR,TLR,Mefford Field,small_airport,43661,188,4,36.15629959,-119.3259964,265
7568,LFBO,TLS,Toulouse-Blagnac Airport,large_airport,51420,60,3,43.629101,1.36382,499
7569,TLT,TLT,Tuluksak Airport,small_airport,51421,188,4,61.086973,-160.922842,30
7570,SKTL,TLU,Golfo de Morrosquillo Airport,small_airport,51422,37,5,9.50945,-75.5854,16
7571,LLBG,TLV,Ben Gurion International Airport,large_airport,51423,81,1,32.011398,34.8867,135
7572,AYVL,TLW,Talasea Airport,small_airport,51424,137,6,-5.2726,150.0089,44
7573,SCTL,TLX,Panguilemo Airport,medium_airport,41652,35,5,-35.3778,-71.6017,371
7574,UHWP,TLY,Plastun Airport,small_airport,51425,145,1,44.814999,136.292007,66
7575,SWKT,TLZ,Catalão Airport,small_airport,51426,24,5,-18.216801,-47.8997,2612
7576,KTMA,TMA,Henry Tift Myers Airport,small_airport,42687,188,4,31.42900085,-83.4885025,355
7577,KTMB,TMB,Miami Executive Airport,medium_airport,26809,188,4,25.6479,-80.4328,8
7578,WADT,TMC,Tambolaka Airport,small_airport,51427,77,1,-9.409224,119.242558,161
7579,GQNH,TMD,Timbedra Airport,small_airport,51428,111,2,16.233671,-8.163464,692
7580,SKTM,TME,Gustavo Vargas Airport,medium_airport,41761,37,5,6.45108,-71.7603,1050
7581,VRNT,TMF,Thimarafushi Airport,small_airport,51429,107,1,2.211,73.1533,6
7582,WBKM,TMG,Tomanggong Airport,small_airport,51430,106,1,5.40257,118.65763,26
7583,WAKT,TMH,Tanah Merah Airport,medium_airport,51431,77,1,-6.09669,140.303521,57
7584,VNTR,TMI,Tumling Tar Airport,small_airport,51432,124,1,27.315001,87.193298,1700
7585,UTST,TMJ,Termez Airport,medium_airport,51433,190,1,37.287261,67.311869,1027
7586,DGLE,TML,Tamale Airport,medium_airport,41723,65,2,9.557189941,-0.863214016,553
7587,FMMT,TMM,Toamasina Ambalamanasy Airport,medium_airport,42968,104,2,-18.109501,49.392502,22
7588,NGTM,TMN,Tamana Island Airport,small_airport,51434,89,6,-2.48583,175.970001,
7590,EFTP,TMP,Tampere-Pirkkala Airport,medium_airport,51435,59,3,61.414101,23.604401,390
7591,DFEM,TMQ,Tambao Airport,small_airport,51436,27,2,14.790874,0.039492,820
7592,DAAT,TMR,Aguenar – Hadj Bey Akhamok Airport,medium_airport,41735,3,2,22.811501,5.45108,4518
7593,FPST,TMS,São Tomé International Airport,medium_airport,51437,152,2,0.378175,6.71215,33
7594,SBTB,TMT,Trombetas Airport,medium_airport,50553,24,5,-1.4896,-56.396801,167
7595,MRTR,TMU,Tambor Airport,small_airport,29453,41,4,9.739307,-85.016199,33
7596,YSTW,TMW,Tamworth Airport,medium_airport,41790,9,6,-31.077898,150.845484,1334
7597,DAUT,TMX,Timimoun Airport,medium_airport,42748,3,2,29.237101,0.276033,1027
7598,ID-TMY,TMY,Tiom Airport,small_airport,51439,77,1,-3.9256,138.4555,6931
7600,ZSJN,TNA,Jinan Yaoqiang International Airport,large_airport,19119,36,1,36.857201,117.216003,76
